date,market,riskfree,return,vol
2017-12-08,0.005030161,0.0142,0.229874843,0.688452946
2017-12-11,0.003994865,0.0144,0.018894952,0.376843928
2017-12-12,-0.000116838,0.0146,0.121644239,-0.271188447
2017-12-14,-0.002359821,0.0145,-0.034737973,-0.194841899
2017-12-15,0.002937258,0.0145,0.013109077,-0.272632705
2017-12-18,0.009518132,0.0148,-0.013066111,0.073314797
2017-12-19,-0.0030615,0.0148,-0.001793344,0.033947249
2017-12-20,7.08E-05,0.0148,-0.083751651,0.244782244
2017-12-21,0.002323935,0.0151,-0.052768166,0.231736312
2017-12-22,0.000353241,0.0151,-0.04718417,-0.201392762
2017-12-26,-0.000154057,0.0149,0.008655767,-0.369918261
2017-12-27,0.002439604,0.015,0.150066011,0.390862244
2017-12-28,0.002747481,0.0151,-0.019451531,-0.133107345
2017-12-29,-0.000581202,0.015,-0.068422764,0.325772694
2018-01-02,0.006698069,0.0158,-0.028615005,-0.316729095
2018-01-03,0.004031464,0.0156,0.100792205,0.900737815
2018-01-04,0.007821886,0.0157,0.027908822,-0.317403796
2018-01-05,0.005979308,0.0155,0.002709132,0.21120632
2018-01-08,0.001128879,0.0157,-0.057933042,0.042745505
2018-01-09,0.001177445,0.0157,-0.077873918,1.103745241
2018-01-10,-0.000180454,0.0156,-0.030697051,-0.330161371
2018-01-11,0.004014265,0.0155,0.030286267,0.317908303
2018-01-12,0.006304162,0.0156,-0.110469799,0.250014566
2018-01-16,-0.001693158,0.016,0.003542697,-0.058554855
2018-01-17,0.004578051,0.016,-0.185888664,2.932543755
2018-01-18,-0.00133963,0.016,0.004745318,0.003287527
2018-01-19,0.005304455,0.0159,-0.011083002,-0.355945344
2018-01-22,0.005727342,0.0162,-0.094965046,0.158252973
2018-01-23,0.005107079,0.016,-0.063617428,0.237208092
2018-01-24,0.001711792,0.016,0.003429419,-0.037566816
2018-01-25,0.001143256,0.0161,0.033345649,-0.45339674
2018-01-26,0.005463331,0.016,-0.00500581,0.623096879
2018-01-29,-0.005959675,0.0163,-0.052831463,-0.143338526
2018-01-30,-0.009723742,0.0163,-0.102111735,1.393796592
2018-01-31,-0.000163957,0.0163,0.011412127,-0.287713233
2018-02-01,0.000230793,0.0161,-0.09016876,0.815369196
2018-02-02,-0.017839794,0.0161,-0.045551601,0.563599459
2018-02-05,-0.028550232,0.0164,-0.165474603,0.75971492
2018-02-06,-0.008069648,0.0166,0.123213248,0.477716033
2018-02-07,0.001533388,0.0169,-0.008044282,-0.452265872
2018-02-08,-0.022145635,0.0169,0.074341591,-0.253755916
2018-02-09,-0.00124471,0.0169,0.055799617,-0.200568892
2018-02-12,0.01113108,0.0178,0.101164952,-0.009146568
2018-02-13,0.00311379,0.0176,-0.039289613,-0.215808726
2018-02-14,0.012248356,0.0177,0.10927579,0.250613557
2018-02-15,0.012068205,0.0178,0.069806738,0.334974092
2018-02-16,0.003269872,0.0179,0.004442251,-0.339653407
2018-02-20,-0.005123138,0.0183,0.000358359,0.177396704
2018-02-21,-0.001372783,0.0181,-0.061973849,0.283436677
2018-02-22,-0.001735759,0.018,-0.060607218,-0.083311685
2018-02-23,0.010889569,0.0181,0.037381088,-0.169538829
2018-02-26,0.007790431,0.0183,0.080287377,0.496070886
2018-02-27,-0.008085263,0.0183,0.035728155,-0.141178416
2018-02-28,-0.010594005,0.0182,-0.035058118,0.11838749
2018-03-01,-0.011335796,0.018,0.062755003,-0.235925787
2018-03-02,-0.000853834,0.0181,0.00749543,-0.138276445
2018-03-05,0.005371542,0.0182,0.000953702,-0.038252835
2018-03-06,0.006991711,0.0183,-0.074664357,0.678086641
